Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/terms/LoadTest2294,2,0,59,63.823499949648976,58.833499904721975,68.81349999457598,152.0,0.016770099205919587,0.0,69,69,69,69,69,69,69,69,69,69,69
GET,/api/terms/LoadTest2302,2,0,58.44330007676035,62.20200000097975,58.44330007676035,65.96069992519915,152.0,0.016770099205919587,0.0,66,66,66,66,66,66,66,66,66,66,66
GET,/api/terms/LoadTest2309,2,0,60,60.415350017137825,59.50840003788471,61.32229999639094,152.0,0.016770099205919587,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/api/terms/LoadTest2320,3,0,61,144.63516666243473,58.598099974915385,314.48469997849315,152.0,0.025155148808879382,0.0,61,61,310,310,310,310,310,310,310,310,310
GET,/api/terms/LoadTest2325,1,0,57.290100026875734,57.290100026875734,57.290100026875734,57.290100026875734,152.0,0.008385049602959794,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest2328,1,0,72.97189999371767,72.97189999371767,72.97189999371767,72.97189999371767,152.0,0.008385049602959794,0.0,73,73,73,73,73,73,73,73,73,73,73
GET,/api/terms/LoadTest2333,1,0,59.8685999866575,59.8685999866575,59.8685999866575,59.8685999866575,152.0,0.008385049602959794,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest2347,1,0,58.76330006867647,58.76330006867647,58.76330006867647,58.76330006867647,152.0,0.008385049602959794,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest2360,2,0,58,58.01269999938086,57.79450002592057,58.230899972841144,152.0,0.016770099205919587,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest2374,1,0,58.48799995146692,58.48799995146692,58.48799995146692,58.48799995146692,152.0,0.008385049602959794,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest2406,1,0,63.53260006289929,63.53260006289929,63.53260006289929,63.53260006289929,152.0,0.008385049602959794,0.0,64,64,64,64,64,64,64,64,64,64,64
GET,/api/terms/LoadTest2407,2,0,59.04480000026524,60.589499946217984,59.04480000026524,62.13419989217073,152.0,0.016770099205919587,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/api/terms/LoadTest2411,1,0,59.124000021256506,59.124000021256506,59.124000021256506,59.124000021256506,152.0,0.008385049602959794,0.0,59,59,59,59,59,59,59,59,59,59,59
